userId,movieId,rating,timestamp,event_value
1,1291,5.0,964981909,rating
1,1298,5.0,964984086,rating
1,1348,4.0,964983393,rating
1,1377,3.0,964982653,rating
1,1396,3.0,964983017,rating
1,1408,3.0,964982310,rating
1,1445,3.0,964984112,rating
1,1473,4.0,964980875,rating
1,1500,4.0,964980985,rating
1,1517,5.0,964981107,rating
1,1552,4.0,964982620,rating
1,1573,5.0,964982290,rating
1,1580,3.0,964981125,rating
1,1587,5.0,964982346,rating
1,1617,5.0,964982951,rating
1,1620,4.0,964983056,rating
1,1625,5.0,964983504,rating
1,1644,3.0,964983536,rating
1,1676,3.0,964982620,rating
1,1732,5.0,964981125,rating
1,1777,4.0,964981230,rating
1,1793,4.0,964981404,rating
1,1804,5.0,964983034,rating
1,1805,4.0,964983056,rating
1,1920,4.0,964981780,rating
1,1927,5.0,964981497,rating
1,1954,5.0,964982176,rating
1,1967,4.0,964981710,rating
1,2000,4.0,964982211,rating
1,2005,5.0,964981710,rating
1,2012,4.0,964984176,rating
1,2018,5.0,964980523,rating
1,2028,4.0,964981888,rating
1,2033,5.0,964982903,rating
1,2046,4.0,964982563,rating
1,2048,5.0,964982791,rating
1,2054,4.0,964981747,rating
1,2058,5.0,964982400,rating
1,2078,5.0,964982838,rating
1,2090,5.0,964982838,rating
1,2093,3.0,964981710,rating
1,2094,5.0,964982653,rating
1,2096,4.0,964982838,rating
1,2099,4.0,964982588,rating
1,2105,4.0,964981725,rating
1,2115,5.0,964982529,rating
1,2116,5.0,964982876,rating
1,2137,5.0,964982791,rating
1,2139,5.0,964982791,rating
1,2141,5.0,964982838,rating
1,2143,4.0,964981725,rating
1,2161,5.0,964981710,rating
1,2174,4.0,964981680,rating
1,2193,4.0,964981710,rating
1,2253,2.0,964981775,rating
1,2268,4.0,964982989,rating
1,2273,4.0,964982310,rating
1,2291,5.0,964983664,rating
1,2329,5.0,964983263,rating
1,2338,2.0,964983546,rating
1,2353,5.0,964983861,rating
1,2366,4.0,964982462,rating
1,2387,5.0,964983123,rating
1,2389,2.0,964983094,rating
1,2395,5.0,964981093,rating
1,2406,4.0,964982310,rating
1,2414,3.0,964982513,rating
1,2427,5.0,964982242,rating
1,2450,4.0,964982620,rating
1,2459,5.0,964983414,rating
1,2470,5.0,964982588,rating
1,2478,4.0,964984169,rating
1,2492,4.0,965719662,rating
1,2502,5.0,964981278,rating
1,2528,3.0,964982328,rating
1,2529,5.0,964982242,rating
1,2542,5.0,964981265,rating
1,2571,5.0,964981888,rating
1,2580,5.0,964983000,rating
1,2596,5.0,964981144,rating
1,2616,4.0,964983080,rating
1,2617,2.0,964982588,rating
1,2628,4.0,964980523,rating
1,2640,4.0,964982377,rating
1,2641,5.0,964982620,rating
1,2644,4.0,964983393,rating
1,2648,4.0,964983414,rating
1,2654,5.0,964983393,rating
1,2657,3.0,964983426,rating
1,2692,5.0,964981855,rating
1,2700,5.0,964980985,rating
1,2716,5.0,964983414,rating
1,2761,5.0,964982703,rating
1,2797,4.0,964981710,rating
1,2826,4.0,964980523,rating
1,2858,5.0,964980868,rating
1,2872,5.0,964981680,rating
1,2899,5.0,964982703,rating
1,2916,4.0,964982290,rating
1,2944,5.0,964981872,rating
1,2947,5.0,964982176,rating
1,2948,5.0,964982191,rating
1,2949,5.0,964981888,rating
1,2959,5.0,964983282,rating
1,2985,4.0,964983034,rating
1,2987,5.0,964982495,rating
1,2991,5.0,964982271,rating
1,2993,5.0,964982242,rating
1,2997,4.0,964980896,rating
1,3033,5.0,964983762,rating
1,3034,5.0,964982791,rating
1,3052,5.0,964981208,rating
1,3053,5.0,964984086,rating
1,3062,4.0,964981872,rating
1,3147,5.0,964983873,rating
1,3168,4.0,964982495,rating
1,3176,1.0,964983504,rating
1,3243,3.0,964981093,rating
1,3247,3.0,964983108,rating
1,3253,5.0,964981107,rating
1,3273,5.0,964983536,rating
1,3386,5.0,964983484,rating
1,3439,4.0,964981799,rating
1,3440,4.0,964981799,rating
1,3441,5.0,964982328,rating
1,3448,5.0,964984054,rating
1,3450,5.0,964981144,rating
1,3479,4.0,964981725,rating
1,3489,4.0,964981775,rating
1,3527,4.0,964982271,rating
1,3578,5.0,964980668,rating
1,3617,4.0,964980683,rating
1,3639,4.0,964982271,rating
1,3671,5.0,964981589,rating
1,3702,5.0,964983737,rating
1,3703,5.0,964981909,rating
1,3729,5.0,964982363,rating
1,3740,4.0,964982417,rating
1,3744,4.0,964980694,rating
1,3793,5.0,964981855,rating
1,3809,4.0,964981220,rating
1,4006,4.0,964982903,rating
1,5060,5.0,964984002,rating
2,318,3.0,1445714835,rating
2,333,4.0,1445715029,rating
2,1704,4.5,1445715228,rating
2,3578,4.0,1445714885,rating
2,6874,4.0,1445714952,rating
2,8798,3.5,1445714960,rating
2,46970,4.0,1445715013,rating
2,48516,4.0,1445715064,rating
2,58559,4.5,1445715141,rating
2,60756,5.0,1445714980,rating
2,68157,4.5,1445715154,rating
2,71535,3.0,1445714974,rating
2,74458,4.0,1445714926,rating
2,77455,3.0,1445714941,rating
2,79132,4.0,1445714841,rating
2,80489,4.5,1445715340,rating
2,80906,5.0,1445715172,rating
2,86345,4.0,1445715166,rating
2,89774,5.0,1445715189,rating
2,91529,3.5,1445714891,rating
2,91658,2.5,1445714938,rating
2,99114,3.5,1445714874,rating
2,106782,5.0,1445714966,rating
2,109487,3.0,1445715145,rating
2,112552,4.0,1445714882,rating
2,114060,2.0,1445715276,rating
2,115713,3.5,1445714854,rating
2,122882,5.0,1445715272,rating
2,131724,5.0,1445714851,rating
3,31,0.5,1306463578,rating
3,527,0.5,1306464275,rating
3,647,0.5,1306463619,rating
3,688,0.5,1306464228,rating
3,720,0.5,1306463595,rating
3,849,5.0,1306463611,rating
3,914,0.5,1306463567,rating
3,1093,0.5,1306463627,rating
3,1124,0.5,1306464216,rating
3,1263,0.5,1306463569,rating
3,1272,0.5,1306463624,rating
3,1275,3.5,1306463323,rating
3,1302,0.5,1306464189,rating
3,1371,3.0,1306463561,rating
3,1587,4.5,1306464003,rating
3,2018,0.5,1306464175,rating
3,2080,0.5,1306463572,rating
3,2090,0.5,1306464261,rating
3,2105,2.0,1306463559,rating
3,2288,4.0,1306463631,rating
3,2424,0.5,1306464293,rating
3,2851,5.0,1306463925,rating
3,3024,4.5,1306464054,rating
3,3210,0.5,1306463638,rating
3,3703,5.0,1306463603,rating
3,3949,0.5,1306464245,rating
3,4518,5.0,1306463770,rating
3,5048,0.5,1306464284,rating
3,5181,5.0,1306463718,rating
3,5746,5.0,1306463708,rating
3,5764,4.5,1306464021,rating
3,5919,5.0,1306463825,rating
3,6238,0.5,1306464204,rating
3,6835,5.0,1306463670,rating
3,7899,4.5,1306464036,rating
3,7991,5.0,1306463684,rating
3,26409,4.5,1306463993,rating
3,70946,5.0,1306463815,rating
3,72378,0.5,1306464164,rating
4,21,3.0,986935199,rating
4,32,2.0,945173447,rating
4,45,3.0,986935047,rating
4,47,2.0,945173425,rating
4,52,3.0,964622786,rating
4,58,3.0,964538444,rating
4,106,4.0,986848784,rating
4,125,5.0,964622758,rating
4,126,1.0,986848920,rating
4,162,5.0,945078571,rating
4,171,3.0,945078428,rating
4,176,5.0,964622565,rating
4,190,2.0,945079259,rating
4,215,5.0,945079078,rating
4,222,1.0,945629040,rating
4,232,5.0,964622684,rating
4,235,2.0,945173513,rating
4,247,3.0,986848894,rating
4,260,5.0,945079259,rating
4,265,5.0,964538468,rating
4,296,1.0,945173350,rating
4,319,5.0,945079182,rating
4,342,5.0,964538500,rating
4,345,4.0,945629063,rating
4,348,4.0,964622786,rating
4,351,3.0,986934901,rating
4,357,3.0,964623306,rating
4,368,4.0,945078690,rating
4,417,2.0,945078467,rating
4,441,1.0,986934915,rating
4,450,2.0,986848828,rating
4,457,5.0,945079259,rating
4,475,5.0,945174290,rating
4,492,5.0,945079872,rating
4,509,1.0,945079106,rating
4,538,5.0,945078636,rating
4,539,1.0,964538832,rating
4,553,2.0,945079301,rating
4,588,4.0,945079670,rating
4,593,5.0,964539986,rating
4,595,3.0,986848609,rating
4,599,2.0,945078587,rating
4,608,5.0,964540008,rating
4,648,3.0,945079906,rating
4,708,4.0,986935230,rating
4,759,3.0,945078601,rating
4,800,4.0,945079106,rating
4,892,4.0,964622714,rating
4,898,5.0,964623347,rating
4,899,4.0,945079653,rating
4,902,4.0,945078446,rating
4,904,4.0,945079837,rating
4,908,5.0,945173902,rating
4,910,5.0,945173989,rating
4,912,5.0,945173902,rating
4,914,5.0,945079670,rating
4,919,5.0,945079521,rating
4,920,5.0,945173602,rating
4,930,5.0,964538571,rating
4,937,3.0,986849085,rating
4,1025,4.0,945079232,rating
4,1046,5.0,945173654,rating
4,1057,3.0,964540578,rating
4,1060,2.0,986934819,rating
4,1073,4.0,945079483,rating
4,1077,5.0,945173692,rating
4,1079,2.0,945078946,rating
4,1080,5.0,986934696,rating
4,1084,5.0,945079259,rating
4,1086,5.0,964539723,rating
4,1094,3.0,964538500,rating
4,1103,5.0,964539723,rating
4,1136,5.0,986934625,rating
4,1179,4.0,964539180,rating
4,1183,1.0,964778513,rating
4,1188,5.0,964538500,rating
4,1196,5.0,964538763,rating
4,1197,5.0,964538763,rating
4,1198,3.0,964538728,rating
4,1199,2.0,945078967,rating
4,1203,5.0,945174025,rating
4,1211,1.0,964539205,rating
4,1213,4.0,945079729,rating
4,1219,4.0,964539961,rating
4,1225,4.0,964539326,rating
4,1250,5.0,945174008,rating
4,1259,4.0,964538728,rating
4,1265,4.0,964622684,rating
4,1266,4.0,986849037,rating
4,1279,2.0,986934832,rating
4,1282,5.0,945079653,rating
4,1283,5.0,945078690,rating
4,1288,4.0,945079653,rating
4,1291,4.0,964538763,rating
4,1304,3.0,945078467,rating
4,1391,1.0,945173766,rating
4,1449,5.0,945079767,rating
4,1466,4.0,945173492,rating
4,1500,4.0,964622830,rating
4,1517,4.0,945079790,rating
4,1580,3.0,986935244,rating
4,1597,1.0,945079906,rating
4,1617,2.0,945079837,rating
4,1641,4.0,964622758,rating
4,1704,1.0,945629015,rating
4,1719,4.0,945079956,rating
4,1732,4.0,945079889,rating
4,1733,5.0,945079143,rating
4,1734,3.0,964539357,rating
4,1834,5.0,945174134,rating
4,1860,2.0,986849001,rating
4,1883,4.0,964622642,rating
4,1885,3.0,964622617,rating
4,1892,2.0,964539431,rating
4,1895,4.0,945629179,rating
4,1907,3.0,964540505,rating
4,1914,4.0,964622714,rating
4,1916,1.0,986934786,rating
4,1923,3.0,986934870,rating
4,1947,5.0,945079653,rating
4,1966,2.0,964622684,rating
4,1967,5.0,945078967,rating
4,1968,4.0,986934786,rating
4,2019,2.0,945078690,rating
4,2076,4.0,945079052,rating
4,2078,5.0,945079521,rating
4,2109,4.0,986935016,rating
4,2145,3.0,986935328,rating
4,2150,5.0,986934738,rating
4,2174,5.0,964539855,rating
4,2186,5.0,945174008,rating
4,2203,4.0,945079729,rating
4,2204,5.0,964540008,rating
4,2282,1.0,945629238,rating
4,2324,1.0,964622590,rating
4,2336,2.0,964538964,rating
4,2351,4.0,945078467,rating
4,2359,4.0,964622590,rating
4,2390,5.0,945079164,rating
4,2395,3.0,964623306,rating
4,2406,4.0,986935302,rating
4,2467,4.0,945079858,rating
4,2571,1.0,945173385,rating
4,2583,5.0,945078863,rating
4,2599,5.0,964622684,rating
4,2628,1.0,986848894,rating
4,2683,4.0,945079790,rating
4,2692,5.0,945079013,rating
4,2712,2.0,945078542,rating
4,2762,4.0,964539986,rating
4,2763,1.0,964778621,rating
4,2770,2.0,945173553,rating
4,2791,5.0,964539628,rating
4,2843,5.0,945078814,rating
4,2858,5.0,964539140,rating
4,2874,4.0,986935016,rating
4,2921,4.0,945078708,rating
4,2926,5.0,986934870,rating
4,2959,2.0,945078528,rating
4,2973,2.0,945078946,rating
4,2997,4.0,986848610,rating
4,3033,4.0,986936200,rating
4,3044,5.0,945079920,rating
4,3060,4.0,986934884,rating
4,3079,3.0,964778197,rating
4,3083,5.0,964622487,rating
4,3160,4.0,964539121,rating
4,3175,1.0,964538930,rating
4,3176,4.0,964539771,rating
4,3204,4.0,964539828,rating
4,3255,4.0,964623306,rating
4,3317,4.0,986934498,rating
4,3358,3.0,964622758,rating
4,3365,5.0,964538329,rating
4,3386,4.0,964539395,rating
4,3408,4.0,986849238,rating
4,3481,2.0,964538243,rating
4,3489,1.0,986848908,rating
4,3508,5.0,964538351,rating
4,3538,2.0,986849212,rating
4,3591,1.0,986935199,rating
4,3788,3.0,964539085,rating
4,3809,3.0,986936207,rating
4,3851,5.0,986849180,rating
4,3897,4.0,986934465,rating
4,3911,3.0,986849149,rating
4,3967,4.0,986849164,rating
4,3996,4.0,986849130,rating
4,4002,3.0,986934819,rating
4,4014,1.0,986849254,rating
4,4020,3.0,986848856,rating
4,4021,4.0,986849180,rating
4,4027,3.0,986849201,rating
4,4029,3.0,986849226,rating
4,4033,4.0,986849149,rating
4,4034,5.0,986848753,rating
4,4074,3.0,986848665,rating
4,4121,4.0,986934901,rating
4,4144,3.0,986848685,rating
4,4166,3.0,986848700,rating
4,4226,2.0,1007569424,rating
4,4239,5.0,986848685,rating
4,4246,4.0,1007574542,rating
4,4252,3.0,1007569465,rating
4,4260,2.0,1007569424,rating
4,4273,4.0,1007574470,rating
4,4308,1.0,1007569465,rating
4,4347,4.0,1007569586,rating
4,4381,3.0,1007574509,rating
4,4641,1.0,1007569586,rating
4,4741,3.0,1007574532,rating
4,4765,5.0,1007569445,rating
4,4881,3.0,1007569445,rating
4,4896,4.0,1007574532,rating
4,4902,4.0,1007569465,rating
4,4967,5.0,1007569424,rating
5,1,4.0,847434962,rating
5,21,4.0,847435238,rating
5,34,4.0,847434881,rating
5,36,4.0,847435292,rating
5,39,3.0,847434961,rating
5,50,4.0,847434881,rating
5,58,5.0,847435238,rating
5,110,4.0,847434880,rating
5,150,3.0,847434748,rating
5,153,3.0,847434802,rating
5,232,4.0,847435292,rating
5,247,5.0,847435337,rating
5,253,3.0,847435292,rating
5,261,4.0,847435238,rating
5,265,3.0,847435129,rating
5,266,1.0,847435311,rating
5,290,5.0,847435311,rating
5,296,5.0,847434748,rating
5,300,3.0,847435337,rating
5,316,2.0,847434832,rating
5,318,3.0,847434880,rating
5,344,3.0,847434802,rating
5,349,3.0,847434832,rating
5,357,2.0,847435238,rating
5,364,3.0,847434882,rating
5,367,4.0,847435129,rating
5,380,2.0,847434748,rating
5,410,3.0,847435292,rating
5,457,4.0,847434801,rating
5,474,4.0,847435337,rating
5,475,5.0,847435311,rating
5,515,3.0,847435129,rating
5,527,5.0,847434960,rating
5,531,4.0,847435258,rating
5,534,3.0,847435311,rating
5,588,4.0,847434801,rating
5,589,3.0,847435258,rating
5,590,5.0,847434747,rating
5,592,3.0,847434747,rating
5,594,5.0,847435238,rating
5,595,5.0,847434832,rating
5,596,5.0,847435292,rating
5,597,3.0,847434962,rating
5,608,3.0,847435258,rating
6,2,4.0,845553522,rating
6,3,5.0,845554296,rating
6,4,3.0,845554349,rating
6,5,5.0,845553938,rating
6,6,4.0,845553757,rating
6,7,4.0,845554264,rating
6,8,3.0,845555281,rating
6,10,3.0,845553253,rating
6,11,4.0,845553489,rating
6,13,3.0,845555588,rating
6,15,4.0,845554505,rating
6,16,4.0,845553819,rating
6,17,4.0,845553559,rating
6,19,2.0,845553382,rating
6,21,2.0,845553382,rating
6,22,5.0,845553875,rating
6,24,4.0,845554397,rating
6,25,3.0,845553695,rating
6,26,4.0,845555362,rating
6,27,3.0,845555402,rating
6,31,3.0,845553819,rating
6,32,4.0,845553426,rating
6,34,4.0,845553354,rating
6,36,5.0,845553726,rating
6,41,4.0,845554962,rating
6,43,4.0,845555607,rating
6,45,3.0,845553907,rating
6,46,4.0,845554551,rating
6,47,4.0,845553317,rating
6,50,1.0,845553381,rating
6,54,4.0,845555402,rating
6,60,4.0,845554263,rating
6,61,4.0,845555454,rating
6,62,4.0,845553660,rating
6,65,3.0,845555070,rating
6,66,3.0,845555151,rating
6,76,4.0,845555317,rating
6,79,3.0,845554907,rating
6,86,5.0,845556131,rating
6,87,3.0,845555300,rating
6,88,2.0,845555694,rating
6,89,4.0,845555124,rating
6,92,4.0,845555454,rating
6,93,4.0,845554584,rating
6,95,4.0,845553559,rating
6,100,3.0,845555151,rating
6,102,1.0,845555436,rating
6,104,4.0,845554349,rating
6,105,3.0,845553757,rating
6,110,5.0,845553283,rating
6,112,4.0,845553994,rating
6,113,3.0,845556257,rating
6,126,3.0,845555342,rating
6,135,3.0,845554987,rating
6,140,3.0,845555024,rating
6,141,4.0,845553586,rating
6,145,4.0,845553966,rating
6,146,4.0,845555607,rating
6,150,4.0,845553110,rating
6,151,4.0,845553586,rating
6,153,3.0,845553146,rating
6,158,4.0,845553660,rating
6,159,3.0,845555006,rating
6,160,5.0,845553457,rating
6,161,3.0,845553253,rating
6,163,3.0,845553907,rating
6,165,3.0,845553146,rating
6,168,5.0,845553695,rating
6,170,3.0,845554263,rating
6,171,3.0,845555402,rating
6,174,3.0,845554479,rating
6,177,3.0,845554931,rating
6,179,1.0,845555362,rating
6,180,2.0,845555006,rating
6,181,3.0,845553938,rating
6,185,3.0,845553283,rating
6,186,3.0,845553619,rating
6,189,3.0,845556241,rating
6,191,2.0,845554931,rating
6,195,4.0,845554455,rating
6,196,3.0,845553586,rating
6,201,3.0,845556290,rating
6,204,3.0,845553619,rating
6,205,3.0,845555477,rating
6,207,4.0,845554024,rating
6,208,3.0,845553253,rating
6,209,3.0,845556106,rating
6,210,4.0,845556310,rating
6,212,4.0,845556181,rating
6,216,4.0,845554099,rating
6,217,3.0,845555382,rating
6,218,2.0,845553994,rating
6,219,3.0,845556131,rating
6,222,4.0,845554024,rating
6,224,3.0,845553794,rating
6,225,4.0,845553381,rating
6,230,5.0,845553966,rating
6,231,3.0,845553174,rating
6,234,2.0,845554176,rating
6,236,4.0,845553559,rating
6,237,4.0,845553875,rating
6,239,3.0,845554987,rating
6,240,3.0,845555571,rating
6,243,3.0,845555588,rating
6,248,5.0,845554263,rating
6,250,4.0,845555588,rating
6,251,3.0,845556257,rating
6,252,4.0,845553619,rating
6,253,3.0,845553283,rating
6,254,3.0,845555655,rating
6,256,3.0,845553726,rating
6,257,5.0,845554176,rating
6,258,3.0,845555172,rating
6,261,4.0,845553695,rating
6,262,5.0,845554551,rating
6,265,3.0,845553726,rating
6,266,3.0,845553457,rating
6,267,3.0,845554376,rating
6,270,3.0,845555172,rating
6,271,4.0,845555249,rating
6,273,3.0,845553875,rating
6,274,4.0,845555151,rating
6,276,4.0,845553907,rating
6,277,5.0,845553844,rating
6,279,3.0,845555436,rating
6,281,4.0,845554320,rating
6,282,3.0,845553522,rating
6,288,2.0,845553283,rating
6,289,3.0,845554455,rating
6,291,3.0,845555571,rating
6,292,4.0,845553253,rating
6,293,3.0,845553660,rating
6,296,2.0,845553110,rating
6,302,3.0,845555436,rating
6,303,3.0,845554099,rating
6,304,4.0,845555546,rating
6,310,3.0,845556119,rating
6,312,1.0,845555151,rating
6,313,3.0,845555546,rating
6,314,5.0,845554603,rating
6,315,4.0,845553522,rating
6,316,5.0,845553174,rating
6,317,4.0,845553457,rating
6,318,5.0,845553200,rating
6,327,1.0,845554062,rating
6,329,4.0,845553200,rating
6,330,3.0,845555071,rating
6,332,3.0,845555046,rating
6,333,5.0,845553757,rating
6,336,3.0,845556223,rating
6,337,5.0,845553586,rating
6,339,4.0,845553253,rating
6,340,4.0,845555265,rating
6,342,3.0,845553938,rating
6,343,3.0,845555172,rating
6,344,3.0,845553146,rating
6,347,3.0,845555300,rating
6,348,3.0,845553938,rating
6,349,5.0,845553146,rating
6,350,5.0,845553489,rating
6,351,4.0,845554455,rating
6,352,3.0,845555382,rating
6,353,4.0,845553726,rating
6,354,4.0,845555402,rating
6,355,4.0,845553819,rating
6,356,5.0,845553200,rating
6,357,3.0,845553457,rating
6,358,3.0,845555265,rating
6,359,3.0,845556412,rating
6,360,3.0,845555094,rating
6,361,4.0,845554376,rating
6,362,3.0,845553994,rating
6,364,5.0,845553317,rating
6,366,3.0,845554962,rating
6,367,4.0,845553317,rating
6,368,5.0,845553726,rating
6,370,4.0,845553794,rating
6,371,3.0,845554141,rating
6,374,3.0,845554296,rating
6,377,5.0,845553317,rating
6,378,3.0,845554987,rating
6,380,4.0,845553110,rating
6,381,3.0,845553994,rating
6,382,3.0,845554397,rating
6,383,3.0,845554320,rating
6,405,3.0,845554603,rating
6,410,3.0,845553354,rating
6,412,3.0,845554505,rating
6,415,4.0,845554420,rating
6,416,3.0,845554962,rating
6,419,3.0,845554224,rating
6,426,3.0,845554551,rating
6,432,5.0,845553489,rating
6,434,4.0,845553200,rating
6,435,3.0,845553489,rating
6,437,3.0,845554505,rating
6,440,4.0,845553457,rating
6,445,3.0,845555124,rating
6,450,4.0,845555024,rating
6,454,4.0,845553283,rating
6,455,3.0,845554062,rating
6,457,5.0,845553174,rating
6,458,3.0,845555546,rating
6,460,3.0,845555281,rating
6,466,2.0,845553844,rating
6,468,4.0,845553907,rating
6,469,4.0,845555477,rating
6,472,3.0,845555632,rating
6,474,4.0,845553522,rating
6,475,4.0,845554099,rating
6,477,4.0,845554141,rating
6,480,5.0,845553200,rating
6,485,3.0,845553794,rating
6,489,3.0,845554505,rating
6,490,3.0,845554584,rating
6,491,4.0,845554141,rating
6,493,3.0,845555172,rating
6,494,3.0,845554176,rating
6,497,3.0,845553819,rating
6,500,5.0,845553354,rating
6,502,3.0,845554455,rating
6,505,3.0,845555317,rating
6,508,4.0,845553586,rating
6,509,3.0,845553522,rating
6,510,3.0,845555546,rating
6,515,4.0,845553794,rating
6,516,4.0,845554908,rating
6,520,3.0,845553844,rating
6,524,3.0,845554479,rating
6,527,3.0,845553426,rating
6,531,3.0,845554296,rating
6,532,3.0,845554224,rating
6,536,3.0,845556181,rating
6,537,3.0,845554551,rating
6,539,3.0,845553426,rating
6,540,3.0,845554099,rating
6,542,4.0,845554524,rating
6,543,3.0,845554099,rating
6,546,2.0,845554349,rating
6,548,3.0,845554908,rating
6,552,3.0,845553875,rating
6,553,5.0,845553559,rating
6,569,4.0,845555342,rating
6,575,3.0,845555070,rating
6,587,5.0,845553381,rating
6,588,5.0,845553146,rating
6,589,3.0,845553317,rating
6,590,5.0,845553109,rating
6,592,3.0,845553109,rating
6,593,4.0,845553174,rating
6,594,4.0,845553819,rating
6,595,5.0,845553174,rating
6,596,3.0,845554141,rating
6,597,4.0,845553354,rating
6,606,3.0,845555024,rating
6,608,3.0,845553844,rating
6,609,4.0,845555342,rating
6,616,5.0,845554062,rating
6,628,3.0,845555300,rating
6,631,4.0,845555265,rating
6,637,4.0,845555046,rating
6,640,1.0,845555362,rating
6,647,4.0,845555151,rating
6,662,3.0,845556147,rating
6,667,3.0,845555342,rating
6,694,3.0,845555694,rating
6,697,3.0,845556378,rating
6,700,4.0,845556147,rating
6,704,3.0,845555571,rating
6,708,4.0,845554376,rating
6,709,5.0,845555249,rating
6,710,3.0,845556223,rating
6,711,4.0,845555317,rating
6,719,2.0,845555694,rating
6,736,5.0,845553619,rating
6,747,3.0,845555046,rating
6,762,1.0,845555006,rating
6,765,3.0,845555632,rating
6,775,3.0,845556462,rating
6,780,5.0,845556915,rating
6,783,5.0,845554584,rating
6,795,3.0,845556506,rating
6,799,3.0,845555656,rating
6,801,3.0,845556194,rating
6,802,4.0,845554584,rating
6,818,3.0,845555514,rating
6,830,5.0,845556222,rating
6,835,4.0,845556194,rating
6,837,3.0,845556241,rating
6,838,4.0,845555514,rating
6,839,3.0,845556120,rating
6,842,3.0,845555675,rating
6,848,4.0,845556340,rating
6,852,4.0,845555694,rating
6,867,3.0,845556412,rating
6,880,3.0,845556181,rating
6,881,3.0,845556340,rating
6,888,3.0,845556448,rating
6,891,3.0,845556241,rating
6,979,3.0,845556808,rating
6,981,3.0,845556567,rating
6,986,4.0,845556475,rating
6,991,4.0,845556808,rating
6,996,4.0,845556323,rating
6,999,2.0,845556412,rating
6,1004,4.0,845556506,rating
6,1006,4.0,845556694,rating
6,1042,3.0,845556462,rating
6,1049,5.0,845556694,rating
6,1061,4.0,845556860,rating
6,1064,4.0,845556579,rating
6,1073,3.0,845555571,rating
6,1082,4.0,845556278,rating
6,1084,3.0,845555454,rating
7,1,4.5,1106635946,rating
7,50,4.5,1106635993,rating
7,58,3.0,1106635520,rating
7,150,4.5,1106635925,rating
7,165,4.0,1106635987,rating
7,260,5.0,1106635933,rating
7,356,5.0,1106635915,rating
7,380,3.0,1106635937,rating
7,466,5.0,1106635532,rating
7,480,5.0,1106635917,rating
7,587,2.0,1106635714,rating
7,588,3.0,1106635971,rating
7,589,2.5,1106635940,rating
7,592,3.0,1106635922,rating
7,593,5.0,1106635912,rating
7,595,3.5,1106712636,rating
7,648,4.0,1106635981,rating
7,750,4.0,1106636810,rating
7,780,4.5,1106635943,rating
7,920,3.0,1106635685,rating
7,924,4.0,1106712615,rating
7,1101,4.0,1106635502,rating
